序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
3913,002546,新联电子,每股收益,预计2025年1-6月每股收益盈利:0.199元至0.2374元。,0.2182,,"公司2025年上半年度归属于上市公司股东的净利润较上年同期大幅增长,主要原因如下:1、本期非经常性收益较上年同期大幅增加,预计2025年上半年度非经常性损益对净利润的影响金额为9,500万元至11,100万元,较上年同期(-10,194.61万元)大幅增加,主要系公司理财产品投资收益增加及持有的交易性金融资产公允价值变动收益增加所致,该事项属于非经常性损益。2、公司2025年上半年扣除非经常性损益后的净利润较上年同期上升,主要系2025年上半年公司营业收入较上年同期增长所致。",扭亏,-0.0495,2025-07-10
3914,002546,新联电子,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:16,600万元至19,800万元,同比上年增长:502.09%至579.6%。",182000000.0,540.845,"公司2025年上半年度归属于上市公司股东的净利润较上年同期大幅增长,主要原因如下:1、本期非经常性收益较上年同期大幅增加,预计2025年上半年度非经常性损益对净利润的影响金额为9,500万元至11,100万元,较上年同期(-10,194.61万元)大幅增加,主要系公司理财产品投资收益增加及持有的交易性金融资产公允价值变动收益增加所致,该事项属于非经常性损益。2、公司2025年上半年扣除非经常性损益后的净利润较上年同期上升,主要系2025年上半年公司营业收入较上年同期增长所致。",扭亏,-41284100.0,2025-07-10
3915,002444,巨星科技,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:125,345.61万元至137,283.29万元,同比上年增长:5%至15%。",1313144500.0,10.0,"1、2025年4月2日美国对全球180多国实施“对等关税”,其中对中国商品加征34%关税,对越南商品加征46%关税,导致公司业务遭遇重大影响,大量客户直接暂停订单执行。4月9日美国宣布暂缓对部分贸易伙伴征收高额“对等关税”后,客户陆续恢复对公司东南亚地区工厂的订单执行,但当天对中国商品征收104%关税,导致公司中国地区工厂的订单执行直接冻结,对各个生产基地产能均产生了不同程度的影响,公司迅速启动了流浪工厂计划。直到5月12日,中美双方发布《中美日内瓦经贸会谈联合声明》后,部分客户开始陆续恢复中国地区的订单执行。由于上述冲击导致公司第二季度实际有40天左右公司各个生产基地的产能均受到了不同程度的负面影响,导致订单交付和公司收入受到较大影响,预计第二季度收入相比去年同期基本持平。2、2025年第二季度,公司的财务费用(汇兑损益)和投资收益相比去年同期合计的3.54亿有明显下降,但是公司依靠跨境电商销售和新产品特别是电动工具产品销售的增加有效提升了毛利率水平,预计归母净利润将有所增长。3、目前美国“对等关税”进入新的一轮暂缓期,同时越南和美国已经达成了20%关税的有效协议,税率低于去年公司产品从中国出口至美国的25%关税,公司经营的不确定性已经消除,公司后续将继续加大海外工厂投入和新产品开发,重新回到正常的增长区间。",略增,1193767700.0,2025-07-10
3916,002444,巨星科技,每股收益,预计2025年1-6月每股收益盈利:1.0494元至1.1493元。,1.09935,,"1、2025年4月2日美国对全球180多国实施“对等关税”,其中对中国商品加征34%关税,对越南商品加征46%关税,导致公司业务遭遇重大影响,大量客户直接暂停订单执行。4月9日美国宣布暂缓对部分贸易伙伴征收高额“对等关税”后,客户陆续恢复对公司东南亚地区工厂的订单执行,但当天对中国商品征收104%关税,导致公司中国地区工厂的订单执行直接冻结,对各个生产基地产能均产生了不同程度的影响,公司迅速启动了流浪工厂计划。直到5月12日,中美双方发布《中美日内瓦经贸会谈联合声明》后,部分客户开始陆续恢复中国地区的订单执行。由于上述冲击导致公司第二季度实际有40天左右公司各个生产基地的产能均受到了不同程度的负面影响,导致订单交付和公司收入受到较大影响,预计第二季度收入相比去年同期基本持平。2、2025年第二季度,公司的财务费用(汇兑损益)和投资收益相比去年同期合计的3.54亿有明显下降,但是公司依靠跨境电商销售和新产品特别是电动工具产品销售的增加有效提升了毛利率水平,预计归母净利润将有所增长。3、目前美国“对等关税”进入新的一轮暂缓期,同时越南和美国已经达成了20%关税的有效协议,税率低于去年公司产品从中国出口至美国的25%关税,公司经营的不确定性已经消除,公司后续将继续加大海外工厂投入和新产品开发,重新回到正常的增长区间。",略增,0.9994,2025-07-10
3917,002444,巨星科技,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:126,713.15万元至138,781.07万元,同比上年增长:5%至15%。",1327471100.0,10.0,"1、2025年4月2日美国对全球180多国实施“对等关税”,其中对中国商品加征34%关税,对越南商品加征46%关税,导致公司业务遭遇重大影响,大量客户直接暂停订单执行。4月9日美国宣布暂缓对部分贸易伙伴征收高额“对等关税”后,客户陆续恢复对公司东南亚地区工厂的订单执行,但当天对中国商品征收104%关税,导致公司中国地区工厂的订单执行直接冻结,对各个生产基地产能均产生了不同程度的影响,公司迅速启动了流浪工厂计划。直到5月12日,中美双方发布《中美日内瓦经贸会谈联合声明》后,部分客户开始陆续恢复中国地区的订单执行。由于上述冲击导致公司第二季度实际有40天左右公司各个生产基地的产能均受到了不同程度的负面影响,导致订单交付和公司收入受到较大影响,预计第二季度收入相比去年同期基本持平。2、2025年第二季度,公司的财务费用(汇兑损益)和投资收益相比去年同期合计的3.54亿有明显下降,但是公司依靠跨境电商销售和新产品特别是电动工具产品销售的增加有效提升了毛利率水平,预计归母净利润将有所增长。3、目前美国“对等关税”进入新的一轮暂缓期,同时越南和美国已经达成了20%关税的有效协议,税率低于去年公司产品从中国出口至美国的25%关税,公司经营的不确定性已经消除,公司后续将继续加大海外工厂投入和新产品开发,重新回到正常的增长区间。",略增,1206791900.0,2025-07-10
3918,002434,万里扬,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:27,000万元至29,000万元,同比上年增长:46.68%至57.55%。",280000000.0,52.115,"(一)近年来,公司持续推动降本增效工作,管理效率和生产效率进一步提升。(二)2025年上半年,公司减持了所持有的大部分浙大网新科技股份有限公司的股票,相应增加了公司净利润约人民币10,000万元。该项属于公司非经常性损益。",预增,184068500.0,2025-07-10
3919,002434,万里扬,每股收益,预计2025年1-6月每股收益盈利:0.21元至0.22元。,0.215,,"(一)近年来,公司持续推动降本增效工作,管理效率和生产效率进一步提升。(二)2025年上半年,公司减持了所持有的大部分浙大网新科技股份有限公司的股票,相应增加了公司净利润约人民币10,000万元。该项属于公司非经常性损益。",预增,0.14,2025-07-10
3920,002434,万里扬,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:17,500万元至19,500万元,同比上年增长:2%至13.66%。",185000000.0,7.83,"(一)近年来,公司持续推动降本增效工作,管理效率和生产效率进一步提升。(二)2025年上半年,公司减持了所持有的大部分浙大网新科技股份有限公司的股票,相应增加了公司净利润约人民币10,000万元。该项属于公司非经常性损益。",略增,171569700.0,2025-07-10
3921,002376,新北洋,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:3,470万元至3,820万元,同比上年增长:100%至120%。",36450000.0,110.0,"2025年上半年,公司营业收入保持持续增长态势,一是各类物流自动化分拣相关的智能物流装备,销售规模快速提升;二是智能自助终端产品中的智能快递柜、智能售货类产品,继续保持规模化增长;三是新零售综合运营业务,随着点位数量的规模增长和运营效率的提升,收入规模继续保持增长。公司经营管理团队和全体员工继续坚持“一体两翼、八大业务”战略不动摇,聚焦“无人化、少人化”主航道方向,持续打造支撑未来发展的“三个战略成长曲线”,努力实现有质量的增长。",预增,17361100.0,2025-07-10
3922,002376,新北洋,每股收益,预计2025年1-6月每股收益盈利:0.0437元至0.0481元。,0.0459,,"2025年上半年,公司营业收入保持持续增长态势,一是各类物流自动化分拣相关的智能物流装备,销售规模快速提升;二是智能自助终端产品中的智能快递柜、智能售货类产品,继续保持规模化增长;三是新零售综合运营业务,随着点位数量的规模增长和运营效率的提升,收入规模继续保持增长。公司经营管理团队和全体员工继续坚持“一体两翼、八大业务”战略不动摇,聚焦“无人化、少人化”主航道方向,持续打造支撑未来发展的“三个战略成长曲线”,努力实现有质量的增长。",预增,0.0273,2025-07-10
